,Count,Count,Count,Count, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio,Avg ReLy,Avg ReLy,Avg ReLy,Avg ReLy,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg references,Avg references,Avg references,Avg references,Average SCs,Average SCs,Average SCs,Average SCs,Size
ObstetricsandGynecology(Q1),27,1543,350.1621621621622,397.0592954258646,0.020813168,0.236777185,0.09076842508108107,0.04858388980202778,-1.965765988,0.225351588,-0.3657149960810811,0.41721827122512095,-0.186351025,0.024790904,-0.05022810529729729,0.04896203178692768,0.170731517,0.657553086,0.4686136535405406,0.0905712422820254,0.288334191,0.771437831,0.5188417589729729,0.11992090953891454,23.68581081,163.6547619,44.66413583054054,26.629196994491203,1.285714286,6.679487179,3.0000381909459457,1.4412390867881786,37
ImmunologyandAllergy(Q2),23,4563,307.18918918918916,745.8775531709775,0.021547786,0.251086589,0.06473259721621621,0.04019452755400162,-0.87281124,0.405566594,-0.2767416675675676,0.2663214828288688,-0.134402104,0.02380858,-0.05613375081081081,0.04191352069963627,0.309959948,0.640648722,0.5177020192432433,0.09807839199622488,0.354122366,0.736145147,0.5738357701621621,0.12682743493465717,31.76859504,88.16666667,53.690050326216216,16.662468276593835,1.161290323,7.537585421,2.316818444,1.1959995469251605,37
AnimalScienceandZoology(Q1),24,978,199.56756756756758,237.84665234144038,0.035374099,0.318830217,0.10370653791891891,0.06620870809434691,-3.559666667,0.371587803,-0.7318394647027027,0.745563413328514,-0.125585408,0.048045545,-0.06832057478378378,0.032749515872119765,0.461235707,0.726649399,0.6329673292432433,0.05632994319676779,0.413190161,0.786021837,0.7012879040810811,0.07732061863783005,19.92113565,100.9574468,40.14972098513514,14.938232429308721,1.166666667,8.722222222,3.1631190173513515,1.8789719050202174,37
Neurology(Q1),30,3947,604.2432432432432,780.9763976162366,0.020100942,0.191796644,0.07470817183783783,0.04273429890948414,-1.500968557,0.376597689,-0.28125771483783785,0.3769331403762571,-0.12146884,0.034676655,-0.04297908978378378,0.04453127902921302,0.280761874,0.677337284,0.5288295054054054,0.1083074395164731,0.30354441,0.739458991,0.5718085951351352,0.13876254775233868,28.96551724,156.9661017,58.970365406486486,26.519156134521836,1.263888889,10.02229541,3.2220464814324328,1.873324465675948,37
Chemistry(miscellaneous)(Q1),26,8460,870.0,1767.4811132553255,0.024190252,0.263523176,0.09191891780555556,0.05673242571703738,-1.952811055,0.821757462,-0.538919771,0.5246398390919119,-0.118057995,0.145117208,-0.05907554652777777,0.047527409511022814,0.453218747,0.69245912,0.6294877584166667,0.0416908525257854,0.308101538,0.769618812,0.6885633049444445,0.08105273697857453,21.0245283,310.8892857,49.59203940305556,49.99360536250446,1.166666667,7.527548209,2.9999354774722224,1.752629946762961,36
Health(socialscience)(Q1),23,1752,277.6388888888889,355.67096775192005,0.045512303,0.244800553,0.10342815975,0.046546317071856226,-2.827082865,0.541294303,-0.790329524888889,0.7195733903106116,-0.193505354,0.018043516,-0.08276425522222222,0.060738129403890284,0.304088445,0.669886333,0.5104772330277778,0.1090728490965375,0.315092912,0.768374923,0.59324148825,0.16101817873250682,13.73873874,46.79381443,30.164903925555556,5.954960787267584,1.347826087,5.515151515,2.5727839048055556,1.0494815438418832,36
CancerResearch(Q3),25,1795,242.11428571428573,379.06462055251467,0.017341143,0.141733703,0.05766535979999999,0.023618491371465426,-1.012633501,0.142179369,-0.4916484314,0.2759493644418315,-0.15741275,0.009797872,-0.08857390925714285,0.04546713332137427,0.290573461,0.630101287,0.5296015286571428,0.09370911462521639,0.280775589,0.762951126,0.6181754379142858,0.1291060203228787,24.20754717,96.21052632,43.920207456285716,16.182098649761215,1.08,6.954545455,1.9456505744,1.0686537364448556,35
Neuroscience(miscellaneous)(Q1),49,11813,1343.1818181818182,2592.203809677991,0.010303136,0.214677244,0.057399929909090916,0.04599052024962876,-0.920837026,0.229442871,-0.2157355380909091,0.230696797249717,-0.140387178,0.025497042,-0.051427265909090907,0.038299754318543315,0.350059988,0.685085419,0.6088626495454545,0.08517089152764741,0.338990403,0.754433894,0.6602899154545455,0.10631573780985946,30.66034272,274.9906542,76.30709621333332,44.35737444150424,1.127906977,10.58536585,2.915053503757576,2.0966898166956915,33
Pharmacology(medical)(Q2),21,4499,338.5151515151515,834.9869430570502,0.015875785,0.130085735,0.06487541539393939,0.027763149050406288,-1.996903212,0.114739169,-0.4722296666363636,0.41237786781043695,-0.215132776,-0.000962991,-0.0818160013030303,0.0501907340245772,0.268988744,0.633388443,0.46245212799999996,0.09883021550400292,0.324883203,0.752687783,0.5442681291212121,0.13304370438870491,20.57142857,145.0,44.366732745151516,22.284192868668924,1.157894737,4.196428571,1.9536417546363638,0.7002760826020455,33
MolecularMedicine(Q1),29,2022,511.93939393939394,573.4445232209662,0.007498639,0.127843547,0.05115039451515152,0.030367062281193215,-1.301394552,0.3953919,-0.3192702541818182,0.3311148954557993,-0.152904382,0.049671714,-0.06450810739393939,0.043523778519414004,0.39871526,0.669276434,0.5773056916666667,0.07266477126092813,0.385779496,0.768776255,0.6418137990606061,0.10344330482926484,34.96927374,423.4190476,71.84196914151515,67.31641646959594,1.103448276,5.209693373,2.1877898301212118,1.020129441072869,33
ArtsandHumanities(miscellaneous)(Q1),21,2133,298.3030303030303,504.3998590434283,0.040137621,0.489849755,0.11001539342424244,0.07844408659597148,-3.084193849,0.129880744,-0.7136520897272728,0.6175187235902597,-0.126131841,0.024011149,-0.06451540848484849,0.031514902815606656,0.439710946,0.711783967,0.6148811712727272,0.07656994331043664,0.415699797,0.774509883,0.6793965797878787,0.08963754715773405,21.41712707,66.49107143,34.57682680818182,9.078464932849549,1.341463415,14.10182063,3.068767133939394,2.217259922057888,33
Immunology(Q3),21,1651,224.0625,385.8114145287114,0.030438795,0.125216984,0.0587247775625,0.020699635909272516,-1.236426455,0.101781992,-0.449434128375,0.2774617590761112,-0.144944572,-0.014502007,-0.07756472190625,0.03202481249157059,0.389845343,0.644617521,0.58091767725,0.07065793314714885,0.40434735,0.76795232,0.65848239909375,0.08618282403364572,28.08,78.01960784,50.6514821146875,14.469501435204656,1.16,4.895833333,2.261041447375,0.8801522464694683,32
PulmonaryandRespiratoryMedicine(Q1),23,2705,485.875,625.4699265610284,0.028208777,0.185429314,0.08629473109375,0.04177511121521744,-1.099680314,0.209180731,-0.263169425375,0.261678536169501,-0.134402104,0.009349903,-0.0391694133125,0.03898713245419878,0.27328367,0.62821065,0.43470585115625,0.08465635272493256,0.30354441,0.729025942,0.47387526459375,0.10833026204855654,23.07438017,88.78787879,40.8837097028125,13.353129979213735,1.041666667,7.081081081,2.8092869866875,1.3907077473851277,32
"Biochemistry,GeneticsandMolecularBiology(miscellaneous)(Q2)",23,1758,217.61290322580646,361.0209299029033,0.031688171,0.2606145,0.0740501230967742,0.04597990067355619,-1.159152745,0.840231691,-0.3678885858064516,0.3802579070366355,-0.179250779,0.101209448,-0.06602538512903226,0.05643352007512813,0.220453979,0.66448861,0.5706016613870968,0.09983776552260679,0.332499875,0.772349341,0.6366270465483871,0.1236398592309736,15.58333333,68.66917293,38.68264656612903,12.392911154227138,1.153846154,7.390804598,2.017355906129032,1.1917461531317477,31
AgriculturalandBiologicalSciences(miscellaneous)(Q1),31,5402,579.0322580645161,1051.038549368226,0.025267334,0.277303051,0.10120576229032259,0.065155197426386,-2.577893328,0.348307226,-0.670767190967742,0.5712533119839298,-0.127757358,0.072507216,-0.06604740093548386,0.045143945872626115,0.451256467,0.682956638,0.6145075908387096,0.06539742527856916,0.397996547,0.770703977,0.6805549917419355,0.0936290681049822,15.72844828,128.6774194,42.57782975322581,20.210103828770766,1.153846154,7.390804598,2.8977280440967745,1.717756252650871,31
BiomedicalEngineering(Q1),21,1288,300.93548387096774,360.40004952680675,0.014921605,0.187041028,0.07030414503225806,0.044741771519579254,-1.166885833,0.695525308,-0.40383944909677416,0.3830875739240591,-0.145120575,0.098357789,-0.0697226435483871,0.049950502501739935,0.167771923,0.684370639,0.5793608233225807,0.10735473574947185,0.312892498,0.76627693,0.6490834669032258,0.13100176835783411,28.37412237,131.3703704,54.696924151935484,27.707496134079893,1.166666667,6.636010363,2.4766392627096776,1.2110879760961686,31
BiomedicalEngineering(Q2),22,2086,371.96666666666664,513.4234310393614,0.025023432,0.202443334,0.08591127126666667,0.04337515434897559,-2.68134242,0.263537242,-0.6164941519666667,0.6423652692811458,-0.154883798,0.032848315,-0.07091763163333334,0.04921952922741937,0.244715185,0.673485547,0.5684006888,0.12700710136051538,0.261260898,0.777653238,0.6393183205333333,0.15605134783785402,17.725,87.48,38.41233031233333,14.490813699292003,1.32,5.27661597,2.390079994933333,0.9076492969729112,30
Physiology(Q2),44,5694,645.9333333333333,1233.3471400283424,0.030118999,0.148205771,0.07398724086666666,0.033559095669010525,-0.987328549,0.083844073,-0.42700876976666663,0.21633463186945817,-0.167361088,0.011863837,-0.06897729893333333,0.03511187317929977,0.444717661,0.710266889,0.6096776052,0.06274364731225991,0.432853824,0.793697089,0.6786549041000001,0.08186134964226513,31.60377358,72.72727273,49.72961572233333,11.88560203499232,1.212962963,8.221132631,2.8291779752666666,1.5353025255691406,30
CardiologyandCardiovascularMedicine(Q3),21,489,119.16666666666667,116.09808081021879,0.043416965,0.160955952,0.0771426569,0.025697497250596182,-1.788374353,0.201510799,-0.4386524657,0.4300761278849684,-0.146043487,0.028034595,-0.058051883633333336,0.04836638665285483,0.213420131,0.598694244,0.4557601965,0.08939488312346303,0.265833956,0.73463524,0.5138120801666667,0.10853608368325511,17.28571429,53.23076923,30.726838966000003,9.315350048834068,1.142857143,3.083333333,1.7803706197000002,0.5554732842780955,30
Microbiology(Q1),23,34336,3275.896551724138,8166.19920484444,0.0105699,0.257611928,0.062491769413793107,0.05953541458151641,-1.82520989,0.076528596,-0.46760240855172414,0.4617452542367901,-0.147888389,0.028117066,-0.07386610379310346,0.03280425724811429,0.429082115,0.66209085,0.6094448642758621,0.056986871373013656,0.400965049,0.791175654,0.6833109678275863,0.0754820309288575,37.31944444,289.7439024,71.02218260310346,54.23075672887804,1.138888889,11.98293336,2.8790148146206898,2.453787973833449,29
PathologyandForensicMedicine(Q1),23,7310,607.7931034482758,1375.654217851854,0.020301494,0.213479795,0.07651275686206897,0.05074644904557712,-1.939707329,0.145079785,-0.5465654296896552,0.4723146305337335,-0.152904382,0.02106429,-0.07210462020689655,0.046651794256029576,0.363719884,0.662708007,0.5869972461034483,0.07323496342726539,0.359375284,0.76403377,0.6591018663793103,0.1077403572026507,23.08695652,101.7894737,48.2443287562069,18.075179488552116,1.127659574,5.259259259,2.541052836965517,1.0612409358656474,29
Endocrinology(Q1),22,2519,462.6896551724138,722.4431813272968,0.012871155,0.177206935,0.07266006868965516,0.042696684584860874,-1.831985469,0.24044542,-0.42695736762068964,0.4036079628486634,-0.134972483,0.003202212,-0.05972033255172414,0.03346880659288918,0.354229255,0.664232282,0.5310573838965517,0.09556574362641503,0.389202194,0.72542902,0.5907777166206896,0.11233952499274423,26.98245614,345.7054264,68.19066573379311,58.35860102723659,1.181818182,9.056603774,3.1428240364482756,1.7987488824405664,29
Veterinary(miscellaneous)(Q1),22,4857,454.10714285714283,966.6408555667372,0.041999244,0.19280445,0.09775104482142857,0.04314951904718142,-1.278792001,0.006485405,-0.5653258642857143,0.3495725662795108,-0.100882243,-0.008711826,-0.06325727825,0.028534558966455726,0.316056802,0.680307822,0.5783603421785715,0.09281033907352819,0.35073539,0.77068333,0.6416176204642857,0.11638112356995463,26.13677812,60.55813953,36.94141040714286,8.851213227000306,1.357142857,7.289855072,3.0237179871785713,1.5320653585291744,28
Gastroenterology(Q1),26,8884,809.5,1814.298201223537,0.026198219,0.224932525,0.08169332532142858,0.04091929331241248,-0.901720558,0.356990325,-0.226107493,0.2807315658644642,-0.12817146,0.009544503,-0.03630235610714285,0.040576045136592714,0.18516303,0.624937955,0.41969468214285716,0.1015746017153759,0.226469718,0.73878276,0.45599703825,0.12074291888307287,26.79,116.9248555,45.084795223571426,17.670779779738094,1.153846154,5.534562212,2.68224031425,1.102921642627346,28
MolecularMedicine(Q3),21,4499,447.14285714285717,981.9486942275743,0.016786084,0.120057572,0.056847529285714286,0.024546773472324212,-1.619004358,0.165101587,-0.3930303671785714,0.37454676806616605,-0.173026133,0.021764446,-0.07584978107142858,0.05087699773393301,0.375434609,0.657741237,0.5507724751785714,0.07888286264618773,0.376878558,0.761611423,0.6266222563214285,0.11779791160430331,19.88888889,133.7692308,51.56919497107143,26.64883892047159,1.142857143,3.333333333,1.969620860392857,0.6017953472870942,28
Neuroscience(miscellaneous)(Q2),23,4079,513.7142857142857,875.3073473820224,0.012586058,0.160475046,0.06797219742857143,0.038082047777694396,-1.428756464,0.058457629,-0.45550178489285714,0.3211098340976247,-0.150004467,0.021209001,-0.068207793,0.0347017159608366,0.388987341,0.698817484,0.6062370085,0.07926343257332887,0.413945715,0.76627693,0.6744448014642856,0.09050576536057153,26.46969697,117.5869565,57.772428132142856,20.936112301178113,1.1,8.221132631,2.788527987357143,1.5327557576012303,28
PharmaceuticalScience(Q1),33,4499,571.75,1028.5826503098906,0.023157566,0.194681566,0.07247773975,0.03986006643885605,-2.147119826,0.840231691,-0.4896774858571429,0.5659965005916675,-0.128568811,0.101209448,-0.06482899157142857,0.05499861316894676,0.425301126,0.641358419,0.5781132978928571,0.06770998257603118,0.377992377,0.757745064,0.6429422895,0.11477702277039756,27.86419753,156.5227273,53.87442279214286,26.393323656583398,1.424528302,5.142335766,2.6446313835357143,1.1403675908741129,28
OrthopedicsandSportsMedicine(Q2),23,1478,225.17857142857142,324.79099303003954,0.039296384,0.165163119,0.07413511760714286,0.029568646464333555,-2.205604031,0.129830746,-0.3941546544642857,0.5144435912632821,-0.194709889,0.02745037,-0.05259009907142857,0.04480749992246646,0.214536947,0.657974677,0.49939949453571425,0.11473941052361972,0.24268817,0.788411974,0.5519895935714285,0.14604238868428718,18.01612903,61.08,34.626783793928574,10.028442948856144,1.08,5.27661597,2.0263005012142856,0.8636898561286235,28
Hematology(Q1),21,7698,651.5925925925926,1494.8387939650945,0.02136996,0.244372724,0.07829948233333334,0.05465504653997286,-2.200364319,0.20919708,-0.3787170231851852,0.5421361552376829,-0.159775135,0.051635045,-0.04411404822222223,0.05715000193234921,0.337249235,0.634870858,0.5353181345555555,0.07198739923586009,0.289151495,0.742455959,0.5794321826296296,0.11521959076493035,26.1025641,130.4166667,52.875475333333334,23.76760642279391,1.222222222,7.503117693,2.8377073334814815,1.5975289539048982,27
Toxicology(Q1),30,1970,526.8888888888889,557.0621656604013,0.014575418,0.181061263,0.07257435211111112,0.03827300451740709,-2.306871408,0.136497079,-0.5468467761481481,0.4726250025750339,-0.143977988,0.009548398,-0.07753374692592593,0.03751446995339187,0.33890165,0.657346358,0.5700060965555556,0.08816514233373947,0.344223689,0.761916706,0.6475398435185185,0.11624769721372338,28.53731343,180.7333333,62.48147014777778,37.486062604473844,1.588235294,6.75994695,3.028515415740741,1.3204822420370057,27
MolecularMedicine(Q2),29,1188,253.66666666666666,270.83247731620145,0.013137329,0.194681566,0.05441511733333333,0.03355381455339072,-2.147119826,0.024261954,-0.437649900037037,0.41694544836098857,-0.128568811,0.010488598,-0.07710034377777777,0.03930869339660361,0.419278743,0.665742272,0.5763309404444444,0.07191474428494747,0.44053154,0.778368831,0.6534312841481481,0.09289363152481653,28.35728155,152.9189189,56.8538288062963,24.01075022005078,1.175438596,4.52815534,2.0624049178518518,0.8520498824773879,27
InternalMedicine(Q1),22,4916,762.4074074074074,1277.1611325140454,0.016947084,0.192332433,0.07911560907407408,0.04041851133677794,-1.831985469,0.197562164,-0.3582210517037037,0.4368454909246462,-0.134972483,0.040167145,-0.04614747470370371,0.048938678065026636,0.202142537,0.667474829,0.4526813987037037,0.0967782795621401,0.268878805,0.76627693,0.4988288735185185,0.12000040161432779,25.76699029,84.18181818,42.64045827481481,14.947384115760626,1.136363636,5.629722922,2.5289715232222223,1.1784130194942943,27
DrugDiscovery(Q1),25,2390,388.74074074074076,646.2248115961713,0.013137329,0.194681566,0.053962967851851854,0.039228456771844895,-2.147119826,0.028505364,-0.4392636969629629,0.4793672602102543,-0.136038622,0.007888173,-0.07706279770370371,0.036641899886358485,0.39871526,0.634071226,0.5688900724814815,0.058635437709503586,0.421099475,0.758243311,0.6459528701851852,0.08373789869574141,23.30620985,152.9189189,72.02185906592592,37.52105422863148,1.103448276,5.209693373,2.239976456925926,1.1851125437828702,27
ObstetricsandGynecology(Q2),21,1186,135.96296296296296,235.7674019161,0.025159344,0.156976696,0.08103090907407406,0.030519108172932536,-0.951322852,0.579364541,-0.247735618,0.3213489011474517,-0.112897788,0.12558449,-0.03642769822222222,0.05263690708360014,0.241150836,0.6359169,0.44059747518518516,0.09367747315568445,0.288368414,0.748814688,0.47702517325925925,0.1207912570635956,23.30232558,138.637931,41.23709903481482,27.609486627362973,1.083333333,8.879310345,2.748937184777778,1.8645144093478703,27
